Date,Open,High,Low,Close,Volume,Adj Close
2001-07-02,24.63,25.48,23.96,25.05,49800,18.24149
2001-06-01,25.60,26.25,24.31,24.31,117100,17.70262
2001-05-01,25.31,26.24,24.92,25.57,85500,18.56112
2001-04-02,24.80,25.53,23.82,25.20,39600,18.29254
2001-03-01,26.64,26.66,22.52,24.72,80500,17.94411
2001-02-01,26.62,27.46,25.92,26.64,146700,19.28141
2001-01-02,28.625,28.75,25.50,26.48,109700,19.16561
2000-12-01,27.53125,28.875,26.60938,28.5625,49300,20.67287
2000-11-01,26.75,28.51562,26.25,27.64062,97300,19.94728
2000-10-02,24.82812,26.84375,24.57812,26.71875,68100,19.28199
2000-09-01,24.0625,25.25,23.25,24.98438,425900,18.03036
2000-08-01,24.42188,25.34375,23.8125,24.01562,80100,17.26556
2000-07-03,25.07812,25.65625,23.96875,24.3125,75400,17.479
2000-06-01,24.17188,25.23438,23.01562,25.23438,137000,18.14177
2000-05-01,22.50,24.45312,22.15625,23.9375,170900,17.16974
2000-04-03,21.625,23.46875,21.35938,22.34375,134400,16.02659
2000-03-01,20.42188,21.64062,18.34375,21.21875,527300,15.21965
2000-02-01,23.04688,23.17188,20.09375,20.51562,165900,14.66823
2000-01-03,23.125,24.48438,22.07812,23.23438,263400,16.61208
